date,fund,direction,company,ticker,cusip,shares,weight(%)
2020-08-05,ARKG,Sell,CAREDX INC,CDNA,14167L103,96276,NA
2020-08-05,ARKG,Sell,GUARDANT HEALTH INC,GH,40131M109,21373,NA
2020-08-05,ARKG,Sell,SERES THERAPEUTICS INC,MCRB,81750R102,104460,NA
2020-08-05,ARKG,Buy,PACIFIC BIOSCIENCES OF CALIFORNIA INC,PACB,69404D108,86989,NA
2020-08-05,ARKG,Sell,PERSONALIS INC,PSNL,71535D106,31402,NA
2020-08-05,ARKG,Buy,SURFACE ONCOLOGY INC,SURF,86877M209,123320,NA
2020-08-05,ARKG,Buy,TELADOC HEALTH INC,TDOC,87918A105,40168,NA
2020-08-05,ARKG,Sell,10X GENOMICS INC,TXG,88025U109,18169,NA
2020-08-05,ARKK,Buy,PROTO LABS INC,PRLB,743713109,42407,NA
2020-08-05,ARKK,Sell,ROKU INC,ROKU,77543R102,91330,NA
2020-08-05,ARKK,Sell,SQUARE INC,SQ,852234103,212401,NA
2020-08-05,ARKK,Sell,SQUARE INC,SQ,852234103,220155,NA
2020-08-05,ARKK,Buy,TELADOC HEALTH INC,TDOC,87918A105,152906,NA
2020-08-05,ARKK,Buy,TELADOC HEALTH INC,TDOC,87918A105,155960,NA
2020-08-05,ARKK,Sell,TESLA INC,TSLA,88160R101,13646,NA
2020-08-06,ARKG,Buy,CERUS CORP,CERS,157085101,179367,NA
2020-08-06,ARKG,Buy,TELADOC HEALTH INC,TDOC,87918A105,20167,NA
2020-08-06,ARKG,Sell,ILLUMINA INC,ILMN,452327109,4385,NA
2020-08-06,ARKG,Sell,SERES THERAPEUTICS INC,MCRB,81750R102,51365,NA
2020-08-06,ARKG,Sell,CRISPR THERAPEUTICS AG,CRSP,H17182108,28107,NA
2020-08-06,ARKG,Sell,COMPUGEN LTD,CGEN,M25722105,46271,NA
2020-08-06,ARKK,Buy,FACEBOOK INC,FB,30303M102,275877,NA
2020-08-06,ARKK,Buy,TELADOC HEALTH INC,TDOC,87918A105,78413,NA
2020-08-06,ARKK,Sell,SQUARE INC,SQ,852234103,111005,NA
2020-08-06,ARKK,Sell,SNAP INC,SNAP,83304A106,3380010,NA
2020-08-06,ARKQ,Buy,PROTO LABS INC,PRLB,743713109,5314,NA
2020-08-06,ARKQ,Buy,2U INC,TWOU,90214J101,10993,NA
2020-08-06,ARKQ,Sell,APPLE INC,AAPL,037833100,1547,NA
2020-08-06,ARKQ,Sell,TESLA INC,TSLA,88160R101,320,NA
2020-08-06,ARKW,Buy,FACEBOOK INC,FB,30303M102,31491,NA
2020-08-06,ARKW,Buy,LENDINGCLUB CORP,LC,52603A208,156110,NA
2020-08-06,ARKW,Buy,TELADOC HEALTH INC,TDOC,87918A105,23156,NA
2020-08-06,ARKW,Buy,WIX.COM LTD,WIX,M98068105,35799,NA
2020-08-06,ARKW,Sell,SPLUNK INC,SPLK,848637104,13533,NA
2020-08-06,ARKW,Sell,SQUARE INC,SQ,852234103,25116,NA
2020-08-06,ARKW,Sell,HUYA INC,HUYA,44852D108,74315,NA
2020-08-06,ARKW,Sell,SNAP INC,SNAP,83304A106,371049,NA
2020-08-06,ARKW,Sell,TWITTER INC,TWTR,90184L102,76046,NA
2020-08-06,ARKW,Sell,ZILLOW GROUP INC,Z,98954M200,84524,NA
2020-08-07,ARKF,Sell,MERCADOLIBRE INC,MELI,58733R102,849,NA
2020-08-07,ARKF,Sell,ZILLOW GROUP INC,Z,98954M200,7585,NA
2020-08-07,ARKG,Sell,ARCTURUS THERAPEUTICS HOLDINGS,ARCT,03969T109,93188,NA
2020-08-07,ARKG,Sell,CAREDX INC,CDNA,14167L103,52588,NA
2020-08-07,ARKG,Buy,CERUS CORP,CERS,157085101,94690,NA
2020-08-07,ARKG,Sell,COMPUGEN LTD,CGEN,M25722105,116752,NA
2020-08-07,ARKG,Sell,CRISPR THERAPEUTICS AG,CRSP,H17182108,99940,NA
2020-08-07,ARKG,Buy,ILLUMINA INC,ILMN,452327109,34940,NA
2020-08-07,ARKG,Buy,TELADOC HEALTH INC,TDOC,87918A105,21447,NA
2020-08-07,ARKG,Sell,TWIST BIOSCIENCE CORP,TWST,90184D100,30659,NA
2020-08-07,ARKK,Sell,SPLUNK INC,SPLK,848637104,31097,NA
2020-08-07,ARKK,Sell,SQUARE INC,SQ,852234103,118685,NA
2020-08-07,ARKK,Buy,TELADOC HEALTH INC,TDOC,87918A105,80830,NA
2020-08-07,ARKK,Sell,TERADYNE INC,TER,880770102,114572,NA
2020-08-07,ARKK,Sell,ZILLOW GROUP INC,Z,98954M200,174835,NA
2020-08-07,ARKK,Sell,ROKU INC,ROKU,77543R102,106575,NA
2020-08-07,ARKK,Buy,ILLUMINA INC,ILMN,452327109,77922,NA
2020-08-07,ARKW,Buy,ALTERYX INC,AYX,02156B103,57302,NA
2020-08-07,ARKW,Sell,ROKU INC,ROKU,77543R102,30965,NA
2020-08-07,ARKW,Sell,SQUARE INC,SQ,852234103,55224,NA
2020-08-07,ARKW,Buy,TELADOC HEALTH INC,TDOC,87918A105,24268,NA
2020-08-07,ARKW,Sell,ZILLOW GROUP INC,Z,98954M200,65645,NA
2020-08-10,ARKF,Buy,INTERCONTINENTAL EXCHANGE INC,ICE,45866F104,42059,NA
2020-08-10,ARKF,Sell,ZILLOW GROUP INC,Z,98954M200,52852,NA
2020-08-10,ARKG,Buy,SURFACE ONCOLOGY INC,SURF,86877M209,181233,NA
2020-08-10,ARKG,Buy,CERUS CORP,CERS,157085101,47366,NA
2020-08-10,ARKG,Buy,TELADOC HEALTH INC,TDOC,87918A105,28536,NA
2020-08-10,ARKG,Buy,BERKELEY LIGHTS INC,BLI,084310101,22080,NA
2020-08-10,ARKG,Buy,SCHRODINGER INC/UNITED STATES,SDGR,80810D103,21280,NA
2020-08-10,ARKG,Sell,SERES THERAPEUTICS INC,MCRB,81750R102,529120,NA
2020-08-10,ARKG,Sell,COMPUGEN LTD,CGEN,M25722105,4622,NA
2020-08-10,ARKK,Buy,TELADOC HEALTH INC,TDOC,87918A105,213798,NA
2020-08-10,ARKK,Buy,2U INC,TWOU,90214J101,175169,NA
2020-08-10,ARKK,Buy,SLACK TECHNOLOGIES INC,WORK,83088V102,160274,NA
2020-08-10,ARKK,Sell,SERES THERAPEUTICS INC,MCRB,81750R102,1108549,NA
2020-08-10,ARKK,Sell,AUTODESK INC,ADSK,052769106,86540,NA
2020-08-10,ARKK,Sell,ZILLOW GROUP INC,Z,98954M200,46228,NA
2020-08-10,ARKK,Sell,SQUARE INC,SQ,852234103,26145,NA
2020-08-10,ARKQ,Buy,WORKHORSE GROUP INC,WKHS,98138J206,46700,NA
2020-08-10,ARKQ,Buy,TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD,TSM,874039100,9011,NA
2020-08-10,ARKQ,Sell,MATERIALISE NV,MTLS,57667T100,6614,NA
2020-08-10,ARKQ,Sell,NVIDIA CORP,NVDA,67066G104,3145,NA
2020-08-10,ARKW,Buy,ALTERYX INC,AYX,02156B103,44359,NA
2020-08-10,ARKW,Buy,SEA LTD,SE,81141R100,39930,NA
2020-08-10,ARKW,Buy,TELADOC HEALTH INC,TDOC,87918A105,31493,NA
2020-08-10,ARKW,Buy,TRADE DESK INC/THE,TTD,88339J105,10311,NA
2020-08-10,ARKW,Buy,LENDINGCLUB CORP,LC,52603A208,3800,NA
2020-08-10,ARKW,Sell,TENCENT HOLDINGS LTD,TCEHY,88032Q109,74647,NA
2020-08-10,ARKW,Sell,SQUARE INC,SQ,852234103,60829,NA
2020-08-10,ARKW,Sell,ZILLOW GROUP INC,Z,98954M200,59262,NA
2020-08-10,ARKW,Sell,WORKDAY INC,WDAY,98138H101,4440,NA
2020-08-11,ARKG,Buy,ADAPTIVE BIOTECHNOLOGIES CORP,ADPT,00650F109,72600,NA
2020-08-11,ARKG,Buy,ARCTURUS THERAPEUTICS HOLDINGS INC,ARCT,03969T109,85410,NA
2020-08-11,ARKG,Buy,BERKELEY LIGHTS INC,BLI,84310101,20000,NA
2020-08-11,ARKG,Sell,CRISPR THERAPEUTICS AG,CRSP,H17182108,9269,NA
2020-08-11,ARKG,Sell,CASTLE BIOSCIENCES INC,CSTL,14843C105,41465,NA
2020-08-11,ARKG,Sell,INOVIO PHARMACEUTICALS INC,INO,45773H201,349462,NA
2020-08-11,ARKG,Sell,SERES THERAPEUTICS INC,MCRB,81750R102,139072,NA
2020-08-11,ARKG,Buy,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,48425,NA
2020-08-11,ARKG,Buy,TELADOC HEALTH INC,TDOC,87918A105,17100,NA
2020-08-11,ARKK,Buy,HUYA INC,HUYA,44852D108,9510,NA
2020-08-11,ARKK,Buy,PAGERDUTY INC,PD,69553P100,53313,NA
2020-08-11,ARKK,Buy,SLACK TECHNOLOGIES INC,WORK,83088V102,78700,NA
2020-08-11,ARKQ,Sell,MATERIALISE NV,MTLS,57667T100,1322,NA
2020-08-11,ARKW,Sell,AMAZON.COM INC,AMZN,23135106,1084,NA
2020-08-11,ARKW,Buy,HUYA INC,HUYA,44852D108,203795,NA
2020-08-11,ARKW,Buy,LENDINGCLUB CORP,LC,52603A208,119708,NA
2020-08-11,ARKW,Buy,TELADOC HEALTH INC,TDOC,87918A105,20883,NA
2020-08-11,ARKW,Sell,TWITTER INC,TWTR,90184L102,65271,NA
2020-08-11,ARKW,Sell,ZILLOW GROUP INC,Z,98954M200,36981,NA
2020-08-12,ARKG,Buy,SCHRODINGER INC/UNITED STATES,SDGR,80810D103,52900,NA
2020-08-12,ARKG,Buy,ARCTURUS THERAPEUTICS HOLDINGS INC,ARCT,03969T109,14966,NA
2020-08-12,ARKG,Buy,ADAPTIVE BIOTECHNOLOGIES CORP,ADPT,00650F109,9001,NA
2020-08-12,ARKG,Buy,TELADOC HEALTH INC,TDOC,87918A105,1934,NA
2020-08-12,ARKG,Buy,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,200,NA
2020-08-12,ARKG,Sell,INVITAE CORP,NVTA,46185L103,176551,NA
2020-08-12,ARKG,Sell,SERES THERAPEUTICS INC,MCRB,81750R102,159640,NA
2020-08-12,ARKG,Sell,COMPUGEN LTD,CGEN,M25722105,77178,NA
2020-08-12,ARKG,Sell,CRISPR THERAPEUTICS AG,CRSP,H17182108,65090,NA
2020-08-12,ARKG,Sell,CASTLE BIOSCIENCES INC,CSTL,14843C105,55236,NA
2020-08-12,ARKK,Buy,PAGERDUTY INC,PD,69553P100,116071,NA
2020-08-12,ARKK,Buy,TELADOC HEALTH INC,TDOC,87918A105,75089,NA
2020-08-12,ARKK,Buy,2U INC,TWOU,90214J101,27218,NA
2020-08-12,ARKK,Buy,HUYA INC,HUYA,44852D108,25092,NA
2020-08-12,ARKK,Sell,ZILLOW GROUP INC,Z,98954M200,148066,NA
2020-08-12,ARKK,Sell,SQUARE INC,SQ,852234103,60159,NA
2020-08-12,ARKK,Sell,LENDINGTREE INC,TREE,52603B107,4267,NA
2020-08-12,ARKQ,Buy,2U INC,TWOU,90214J101,12923,NA
2020-08-12,ARKQ,Buy,TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD,TSM,874039100,2200,NA
2020-08-12,ARKQ,Sell,MATERIALISE NV,MTLS,57667T100,6712,NA
2020-08-12,ARKQ,Sell,TESLA INC,TSLA,88160R101,322,NA
2020-08-12,ARKW,Buy,LENDINGCLUB CORP,LC,52603A208,322756,NA
2020-08-12,ARKW,Buy,2U INC,TWOU,90214J101,51743,NA
2020-08-12,ARKW,Sell,ZILLOW GROUP INC,Z,98954M200,19434,NA
2020-08-12,ARKW,Sell,SQUARE INC,SQ,852234103,13387,NA
2020-08-13,ARKG,Buy,ADAPTIVE BIOTECHNOLOGIES CORP,ADPT,00650F109,5042,NA
2020-08-13,ARKG,Sell,COMPUGEN LTD,CGEN,M25722105,108335,NA
2020-08-13,ARKK,Buy,HUYA INC,HUYA,44852D108,72360,NA
2020-08-13,ARKK,Buy,2U INC,TWOU,90214J101,52404,NA
2020-08-13,ARKK,Sell,LENDINGTREE INC,TREE,52603B107,9176,NA
2020-08-13,ARKQ,Buy,TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD,TSM,874039100,3400,NA
2020-08-13,ARKQ,Sell,MATERIALISE NV,MTLS,57667T100,7446,NA
2020-08-14,ARKG,Buy,ADAPTIVE BIOTECHNOLOGIES CORP,ADPT,00650F109,53900,NA
2020-08-14,ARKG,Buy,ACCOLADE INC,ACCD,00437E102,37944,NA
2020-08-14,ARKG,Sell,CELLULAR BIOMEDICINE GROUP INC,CBMG,15117P102,30916,NA
2020-08-14,ARKG,Sell,CASTLE BIOSCIENCES INC,CSTL,14843C105,29683,NA
2020-08-14,ARKK,Buy,HUYA INC,HUYA,44852D108,296497,NA
2020-08-14,ARKQ,Sell,MATERIALISE NV,MTLS,57667T100,293,NA
2020-08-14,ARKW,Sell,TESLA INC,TSLA,88160R101,1742,NA
2020-08-17,ARKF,Buy,SNAP INC,SNAP,83304A106,104901,NA
2020-08-17,ARKF,Buy,SLACK TECHNOLOGIES INC,WORK,83088V102,32900,NA
2020-08-17,ARKF,Buy,CHARLES SCHWAB CORP/THE,SCHW,808513105,26740,NA
2020-08-17,ARKF,Buy,INTERCONTINENTAL EXCHANGE INC,ICE,45866F104,21894,NA
2020-08-17,ARKF,Buy,TRANSUNION,TRU,89400J107,10315,NA
2020-08-17,ARKF,Buy,GUIDEWIRE SOFTWARE INC,GWRE,40171V100,10271,NA
2020-08-17,ARKF,Sell,SQUARE INC,SQ,852234103,28085,NA
2020-08-17,ARKF,Sell,APPLE INC,AAPL,037833100,9932,NA
2020-08-17,ARKF,Sell,MERCADOLIBRE INC,MELI,58733R102,963,NA
2020-08-17,ARKG,Buy,CELLECTIS SA,CLLS,15117K103,50000,NA
2020-08-17,ARKG,Buy,AQUABOUNTY TECHNOLOGIES INC,AQB,03842K200,13600,NA
2020-08-17,ARKG,Buy,ACCOLADE INC,ACCD,00437E102,10000,NA
2020-08-17,ARKG,Sell,CELLULAR BIOMEDICINE GROUP INC,CBMG,15117P102,56731,NA
2020-08-17,ARKK,Buy,PACIFIC BIOSCIENCES OF CALIFORNIA INC,PACB,69404D108,42096,NA
2020-08-17,ARKK,Buy,HUYA INC,HUYA,44852D108,21567,NA
2020-08-17,ARKK,Sell,ZILLOW GROUP INC,Z,98954M200,91846,NA
2020-08-17,ARKK,Sell,SERES THERAPEUTICS INC,MCRB,81750R102,18300,NA
2020-08-17,ARKQ,Buy,VIRGIN GALACTIC HOLDINGS INC,SPCE,92766K106,54700,NA
2020-08-17,ARKQ,Buy,WORKHORSE GROUP INC,WKHS,98138J206,48200,NA
2020-08-17,ARKQ,Buy,BYD CO LTD,BYDDY,05606L100,5843,NA
2020-08-17,ARKQ,Buy,TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD,TSM,874039100,3126,NA
2020-08-17,ARKQ,Sell,MATERIALISE NV,MTLS,57667T100,6027,NA
2020-08-17,ARKQ,Sell,APPLE INC,AAPL,037833100,2500,NA
2020-08-17,ARKQ,Sell,NVIDIA CORP,NVDA,67066G104,1980,NA
2020-08-17,ARKW,Buy,SNAP INC,SNAP,83304A106,186218,NA
2020-08-17,ARKW,Buy,INTERCONTINENTAL EXCHANGE INC,ICE,45866F104,102800,NA
2020-08-17,ARKW,Buy,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,15553,NA
2020-08-17,ARKW,Sell,SQUARE INC,SQ,852234103,22100,NA
2020-08-17,ARKW,Sell,APPLE INC,AAPL,037833100,17702,NA
2020-08-17,ARKW,Sell,TESLA INC,TSLA,88160R101,5600,NA
2020-08-18,ARKF,Buy,YEAHKA LTD,9923HK,81750R102,189200,NA
2020-08-18,ARKG,Buy,ACCOLADE INC,ACCD,00437E102,34300,NA
2020-08-18,ARKG,Sell,CELLULAR BIOMEDICINE GROUP INC,CBMG,15117P102,32104,NA
2020-08-18,ARKG,Buy,CELLECTIS SA,CLLS,15117K103,13800,NA
2020-08-18,ARKK,Buy,INTERCONTINENTAL EXCHANGE INC,ICE,45866F104,296100,NA
2020-08-18,ARKK,Sell,SERES THERAPEUTICS INC,MCRB,81750R102,149400,NA
2020-08-18,ARKK,Buy,PACIFIC BIOSCIENCES OF CALIFORNIA INC,PACB,69404D108,150600,NA
2020-08-18,ARKK,Buy,SEA LTD,SE,81141R100,246090,NA
2020-08-18,ARKK,Sell,TESLA INC,TSLA,88160R101,37767,NA
2020-08-18,ARKQ,Sell,APPLE INC,AAPL,37833100,2459,NA
2020-08-18,ARKQ,Buy,BYD CO LTD,BYDDY,05606L100,75865,NA
2020-08-18,ARKW,Buy,INTERCONTINENTAL EXCHANGE INC,ICE,45866F104,96730,NA
2020-08-18,ARKW,Sell,SQUARE INC,SQ,852234103,10486,NA
2020-08-18,ARKW,Sell,TESLA INC,TSLA,88160R101,2950,NA
2020-08-19,ARKG,Buy,AQUABOUNTY TECHNOLOGIES INC,AQB,03842K200,23800,NA
2020-08-19,ARKG,Sell,CELLULAR BIOMEDICINE GROUP INC,CBMG,15117P102,11268,NA
2020-08-19,ARKG,Sell,CRISPR THERAPEUTICS AG,CRSP,H17182108,28746,NA
2020-08-19,ARKG,Sell,PERSONALIS INC,PSNL,71535D106,109901,NA
2020-08-19,ARKG,Buy,PURE STORAGE INC,PSTG,74624M102,192745,NA
2020-08-19,ARKG,Buy,SCHRODINGER INC/UNITED STATES,SDGR,80810D103,45600,NA
2020-08-19,ARKK,Buy,INTERCONTINENTAL EXCHANGE INC,ICE,45866F104,63183,NA
2020-08-19,ARKK,Sell,SERES THERAPEUTICS INC,MCRB,81750R102,75700,NA
2020-08-19,ARKK,Sell,MATERIALISE NV,MTLS,57667T100,18000,NA
2020-08-19,ARKK,Buy,PACIFIC BIOSCIENCES OF CALIFORNIA INC,PACB,69404D108,191534,NA
2020-08-20,ARKG,Buy,ACCOLADE INC,ACCD,00437E102,11100,NA
2020-08-20,ARKG,Buy,AQUABOUNTY TECHNOLOGIES INC,AQB,03842K200,50000,NA
2020-08-20,ARKG,Sell,CELLULAR BIOMEDICINE GROUP INC,CBMG,15117P102,32500,NA
2020-08-20,ARKG,Buy,CELLECTIS SA,CLLS,15117K103,2400,NA
2020-08-20,ARKG,Sell,PERSONALIS INC,PSNL,71535D106,12500,NA
2020-08-20,ARKK,Sell,CRISPR THERAPEUTICS AG,CRSP,H17182108,4302,NA
2020-08-20,ARKK,Sell,SERES THERAPEUTICS INC,MCRB,81750R102,64300,NA
2020-08-20,ARKK,Buy,NINTENDO CO LTD,NTDOY,654445303,86337,NA
2020-08-20,ARKK,Buy,PACIFIC BIOSCIENCES OF CALIFORNIA INC,PACB,69404D108,213300,NA
2020-08-20,ARKK,Buy,PURE STORAGE INC,PSTG,74624M102,619552,NA
2020-08-20,ARKK,Buy,SYNOPSYS INC,SNPS,871607107,90211,NA
2020-08-20,ARKK,Sell,SQUARE INC,SQ,852234103,14496,NA
2020-08-20,ARKK,Sell,TESLA INC,TSLA,88160R101,18919,NA
2020-08-20,ARKK,Buy,SLACK TECHNOLOGIES INC,WORK,83088V102,385100,NA
2020-08-20,ARKQ,Buy,SYNOPSYS INC,SNPS,871607107,12130,NA
2020-08-20,ARKQ,Sell,TESLA INC,TSLA,88160R101,1311,NA
2020-08-20,ARKW,Buy,NINTENDO CO LTD,NTDOY,654445303,9338,NA
2020-08-20,ARKW,Sell,TESLA INC,TSLA,88160R101,2657,NA
2020-08-21,ARKG,Buy,ACCOLADE INC,ACCD,00437E102,22103,NA
2020-08-21,ARKG,Buy,AQUABOUNTY TECHNOLOGIES INC,AQB,03842K200,6068,NA
2020-08-21,ARKG,Sell,ARCTURUS THERAPEUTICS HOLDINGS INC,ARCT,03969T109,45800,NA
2020-08-21,ARKG,Sell,CELLULAR BIOMEDICINE GROUP INC,CBMG,15117P102,7794,NA
2020-08-21,ARKG,Buy,CELLECTIS SA,CLLS,15117K103,23538,NA
2020-08-21,ARKG,Buy,PHREESIA INC,PHR,71944F106,7729,NA
2020-08-21,ARKK,Sell,SERES THERAPEUTICS INC,MCRB,81750R102,46900,NA
2020-08-21,ARKK,Sell,MATERIALISE NV,MTLS,57667T100,6100,NA
2020-08-21,ARKK,Buy,NINTENDO CO LTD,NTDOY,654445303,149811,NA
2020-08-21,ARKK,Buy,PACIFIC BIOSCIENCES OF CALIFORNIA INC,PACB,69404D108,129800,NA
2020-08-21,ARKK,Buy,PURE STORAGE INC,PSTG,74624M102,114839,NA
2020-08-21,ARKK,Buy,SYNOPSYS INC,SNPS,871607107,89820,NA
2020-08-21,ARKK,Sell,TESLA INC,TSLA,88160R101,9285,NA
2020-08-21,ARKQ,Buy,NIU TECHNOLOGIES,NIU,65481N100,108679,NA
2020-08-21,ARKQ,Buy,ROCKWELL AUTOMATION INC,ROK,773903109,4619,NA
2020-08-21,ARKQ,Buy,SYNOPSYS INC,SNPS,871607107,9918,NA
2020-08-21,ARKQ,Buy,TRIMBLE INC,TRMB,896239100,61470,NA
2020-08-21,ARKQ,Sell,TESLA INC,TSLA,88160R101,5076,NA
2020-08-21,ARKQ,Buy,TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD,TSM,874039100,26382,NA
2020-08-21,ARKW,Buy,ADYEN NV,ADYEY,00783V104,205800,NA
2020-08-21,ARKW,Buy,OKTA INC,OKTA,679295105,20700,NA
2020-08-21,ARKW,Buy,PURE STORAGE INC,PSTG,74624M102,144009,NA
2020-08-21,ARKW,Sell,TESLA INC,TSLA,88160R101,4734,NA
2020-08-24,ARKG,Buy,ACCOLADE INC,ACCD,00437E102,NA,0.013
2020-08-24,ARKG,Buy,AQUABOUNTY TECHNOLOGIES INC,AQB,03842K200,NA,0.012
2020-08-24,ARKG,Sell,CELLULAR BIOMEDICINE GROUP INC,CBMG,15117P102,NA,0.005
2020-08-24,ARKG,Buy,CELLECTIS SA,CLLS,15117K103,NA,0.001
2020-08-24,ARKG,Sell,EDITAS MEDICINE INC,EDIT,28106W103,NA,0.164
2020-08-24,ARKG,Sell,GUARDANT HEALTH INC,GH,40131M109,NA,0.33
2020-08-24,ARKG,Buy,ILLUMINA INC,ILMN,452327109,NA,0.203
2020-08-24,ARKG,Buy,INCYTE CORP,INCY,45337C102,NA,0.204
2020-08-24,ARKG,Sell,INOVIO PHARMACEUTICALS INC,INO,45773H201,NA,0.379
2020-08-24,ARKG,Sell,INVITAE CORP,NVTA,46185L103,NA,0.199
2020-08-24,ARKG,Buy,PHREESIA INC,PHR,71944F106,NA,0.029
2020-08-24,ARKG,Buy,SCHRODINGER INC/UNITED STATES,SDGR,80810D103,NA,0.204
2020-08-24,ARKG,Buy,TAKEDA PHARMACEUTICAL CO LTD,TAK,874060205,NA,0.154
2020-08-24,ARKG,Sell,10X GENOMICS INC,TXG,88025U109,NA,0.152
2020-08-24,ARKG,Sell,VERACYTE INC,VCYT,92337F107,NA,0.147
2020-08-24,ARKG,Buy,XILINX INC,XLNX,983919101,NA,0.199
2020-08-24,ARKK,Sell,CERUS CORP,CERS,157085101,NA,0.008
2020-08-24,ARKK,Sell,MATERIALISE NV,MTLS,57667T100,NA,0.009
2020-08-24,ARKK,Buy,NINTENDO CO LTD,NTDOY,654445303,NA,0.04
2020-08-24,ARKK,Buy,PACIFIC BIOSCIENCES OF CALIFORNIA INC,PACB,69404D108,NA,0.013
2020-08-24,ARKK,Sell,SYROS PHARMACEUTICALS INC,SYRS,87184Q107,NA,0.001
2020-08-24,ARKK,Sell,TESLA INC,TSLA,88160R101,NA,0.108
2020-08-24,ARKQ,Sell,APPLE INC,AAPL,37833100,NA,0.183
2020-08-24,ARKQ,Sell,AMAZON.COM INC,AMZN,23135106,NA,0.181
2020-08-24,ARKQ,Buy,NIU TECHNOLOGIES,NIU,65481N100,NA,0.405
2020-08-24,ARKQ,Sell,TESLA INC,TSLA,88160R101,NA,0.459
2020-08-24,ARKQ,Buy,2U INC,TWOU,90214J101,NA,0.355
2020-08-24,ARKW,Sell,APPLE INC,AAPL,37833100,NA,0.25
2020-08-24,ARKW,Buy,ADYEN NV,ADYEY,00783V104,NA,0.131
2020-08-24,ARKW,Sell,AMAZON.COM INC,AMZN,23135106,NA,0.402
2020-08-24,ARKW,Buy,JD.COM INC,JD,47215P106,NA,1.008
2020-08-24,ARKW,Buy,PURE STORAGE INC,PSTG,74624M102,NA,0.04
2020-08-24,ARKW,Sell,TESLA INC,TSLA,88160R101,NA,0.576
2020-08-25,ARKF,Sell,APPLE INC,AAPL,37833100,NA,0.497
2020-08-25,ARKF,Buy,JD.COM INC,JD,47215P106,NA,0.502
2020-08-25,ARKG,Buy,ACCOLADE INC,ACCD,00437E102,NA,0.012
2020-08-25,ARKG,Buy,AQUABOUNTY TECHNOLOGIES INC,AQB,03842K200,NA,0.008
2020-08-25,ARKG,Sell,CELLULAR BIOMEDICINE GROUP INC,CBMG,15117P102,NA,0.007
2020-08-25,ARKG,Buy,CELLECTIS SA,CLLS,15117K103,NA,0.011
2020-08-25,ARKG,Buy,PHREESIA INC,PHR,71944F106,NA,0.045
2020-08-25,ARKG,Buy,TAKEDA PHARMACEUTICAL CO LTD,TAK,874060205,NA,0.417
2020-08-25,ARKG,Sell,10X GENOMICS INC,TXG,88025U109,NA,0.184
2020-08-25,ARKG,Sell,VERACYTE INC,VCYT,92337F107,NA,0.119
2020-08-25,ARKK,Sell,MATERIALISE NV,MTLS,57667T100,NA,0.008
2020-08-25,ARKK,Buy,PACIFIC BIOSCIENCES OF CALIFORNIA INC,PACB,69404D108,NA,0.015
2020-08-25,ARKQ,Buy,NIU TECHNOLOGIES,NIU,65481N100,NA,0.181
2020-08-25,ARKQ,Sell,TESLA INC,TSLA,88160R101,NA,0.149
2020-08-25,ARKW,Buy,ADYEN NV,ADYEY,00783V104,NA,0.031
2020-08-25,ARKW,Buy,NINTENDO CO LTD,NTDOY,654445303,NA,0.234
2020-08-25,ARKW,Sell,TESLA INC,TSLA,88160R101,NA,0.244
2020-08-26,ARKF,Buy,JD.COM INC,JD,47215P106,NA,0.499
2020-08-26,ARKF,Sell,MEITUAN DIANPING,3690HK,G59669104,NA,0.486
2020-08-26,ARKG,Buy,ACCOLADE INC,ACCD,00437E102,NA,0.129
2020-08-26,ARKG,Sell,CELLULAR BIOMEDICINE GROUP INC,CBMG,15117P102,NA,0.011
2020-08-26,ARKG,Buy,CELLECTIS SA,CLLS,15117K103,NA,0.002
2020-08-26,ARKG,Sell,EDITAS MEDICINE INC,EDIT,28106W103,NA,0.037
2020-08-26,ARKG,Sell,INVITAE CORP,NVTA,46185L103,NA,0.116
2020-08-26,ARKG,Buy,PHREESIA INC,PHR,71944F106,NA,0.087
2020-08-26,ARKG,Buy,PURE STORAGE INC,PSTG,74624M102,NA,0.134
2020-08-26,ARKG,Buy,TAKEDA PHARMACEUTICAL CO LTD,TAK,874060205,NA,0.078
2020-08-26,ARKG,Sell,VERACYTE INC,VCYT,92337F107,NA,0.067
2020-08-26,ARKK,Sell,MATERIALISE NV,MTLS,57667T100,NA,0.035
2020-08-26,ARKK,Buy,PACIFIC BIOSCIENCES OF CALIFORNIA INC,PACB,69404D108,NA,0.002
2020-08-26,ARKK,Buy,PURE STORAGE INC,PSTG,74624M102,NA,0.286
2020-08-26,ARKK,Sell,SQUARE INC,SQ,852234103,NA,0.145
2020-08-26,ARKK,Sell,SQUARE INC,SQ,852234103,NA,0.151
2020-08-26,ARKW,Buy,ADYEN NV,ADYEY,00783V104,NA,0.044
2020-08-26,ARKW,Buy,NINTENDO CO LTD,NTDOY,654445303,NA,0.247
2020-08-26,ARKW,Buy,PURE STORAGE INC,PSTG,74624M102,NA,0.155
2020-08-26,ARKW,Sell,SQUARE INC,SQ,852234103,NA,0.401
